,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
5563,5563,HUAWEI Mate 9,这次购物极度不爽！怀疑买了翻新机！回来没用一个星期，就出现了没接任何外设的情况下反向充电，而且调不到别的状态！客服说免费修，售后说是进东西了，人为损坏，不给免费！还说是什么白色的粘稠东西！直接让掏钱！白色粘稠东西我怎么灌进去啊！！！失望? ！！,1,2017-07-18 12:52:12,z***u,黑色,标准版,64GB,来自微信购物,银牌会员
5564,5564,HUAWEI Mate 9,手机屏幕不知道是不是钢化膜的原因，接触有点卡顿，游戏有卡屏闪退，用着有点糟心，手机待电还行，快充能力很不错。,1,2017-07-15 12:48:24,嗨***y,黑色,标准版,64GB,来自京东Android客户端,金牌会员
5565,5565,HUAWEI Mate 9,东西是好东西，快递员的问题。寄存的柜子坏了怪我咯？凭什么帮我放在另外的代收点？为什么不能协商调整送达时间呢？总算知道你们送达的时效为啥这么快了呵呵,1,2017-07-11 18:03:36,呓***大,黑色,标准版,64GB,来自京东Android客户端,金牌会员
5566,5566,HUAWEI Mate 9,谁买谁  后悔以前在网上看到谁华为好的是水军 我不信买了个用用  那是真渣渣  以后打死不买华为的手机 就是个渣渣,1,2017-07-10 16:48:51,j***伪,香槟金,标准版,128GB,,PLUS会员
5567,5567,HUAWEI Mate 9,下订单后，页面显示是有赠充电宝和耳机的，和店家联系说要找京东客服，京东客服说没有办法，只是笑，说让咱们理解。我也试图去理解，可觉得这样不好。有点无处说理的感觉，其实消费者可以用脚投票的。在京东购物第一次给一个星。,1,2017-07-13 17:46:44,购***来,月光银,标准版,32GB,来自微信购物,钻石会员
5568,5568,HUAWEI Mate 9,买完就降价，mate10就要出了。估计还得降一次。,1,2017-07-13 14:42:53,i***0,陶瓷白,标准版,128GB,来自京东Android客户端,PLUS会员
5569,5569,HUAWEI Mate 9,京东卖的手机真的很可以，感受一下这个屏幕,1,2017-07-10 20:03:12,j***b,月光银,标准版,32GB,来自京东iPhone客户端,金牌会员
5570,5570,HUAWEI Mate 9,不知道怎么回事老是用电很快，但是懒得换了,1,2017-07-10 19:49:37,j***g,托帕蓝,标准版,64GB,来自京东Android客户端,PLUS会员
5571,5571,HUAWEI Mate 9,买后的第三周开始出现问题，打电话时偶尔出现没声音了的情况，但是对方能听到你的声音，在网上一查，出现这个问题的还挺多，唉～几千元的东西就这样，真失望,1,2017-07-10 17:04:23,w***3,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5572,5572,HUAWEI Mate 9,手机没毛病！618期间2899买的，过两天一看还是2899，这倒也没什么，但是你开始送两样赠品是几个意思？到现在一直都送，618期间为啥不送？搞什么618店庆还有啥意义？所谓的店庆就是坑人的！,1,2017-07-10 16:05:48,家***马,月光银,标准版,32GB,来自京东Android客户端,PLUS会员
5573,5573,HUAWEI Mate 9,拿到手机17天第一次拆下壳子，发现边角掉漆，不是我黑华为啊，周围裸着都没事就带着这个原厂手机壳的地方掉漆，让我去售后检测，跑去一问外观不检测，说我自己人为的，买到这么样的手机谁能不闹心，还有快递包裹到家我就不高兴了，里面一个填充物都没有，一个气泡垫都舍不得吗，箱子都压烂了，快递小哥服务还不错，说当场验货有问题咱就退货，当时看的没什么大问题就收了，官方宣称的18个月不卡机，我玩个快手卡了好几次，每次都卡个两秒动弹不得,1,2017-07-10 11:03:31,刹***季,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5574,5574,HUAWEI Mate 9,买了个手机，给我开得票居然没有纳税人识别号，系统上明明写得清清楚楚的，真不晓得京东财务是干啥吃的？还居然有脸喊我把发票寄回去自己付邮费，你们的失误叫消费者买单，真是够了！！！！,1,2017-07-08 18:01:18,j***1,玛瑙红,标准版,64GB,来自京东Android客户端,金牌会员
5575,5575,HUAWEI Mate 9,这个手机是5.16买的，然后今天是7.8号 不到两个月 音量键失灵。,1,2017-07-08 13:55:56,夺命小绿瓶,陶瓷白,标准版,128GB,来自京东iPhone客户端,金牌会员
5576,5576,HUAWEI Mate 9,电池没宣传的那么好，重度使用就是五六个小时而已；系统自带浏览器经常卡，哪来的流畅？冲着爱国支持国产，我被打脸，我输了,1,2017-07-08 12:10:15,w***b,月光银,标准版,32GB,,PLUS会员
5577,5577,HUAWEI Mate 9,发票送的太慢了,1,2017-07-07 11:27:33,杨***礼,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5578,5578,HUAWEI Mate 9,手机老死机，振动马达还有问题。,1,2017-07-07 09:03:30,x***0,黑色,标准版,64GB,来自京东Android客户端,金牌会员
5579,5579,HUAWEI Mate 9,一点都不好的,1,2017-07-07 06:50:04,Z***-,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5580,5580,HUAWEI Mate 9,京东客服什么玩意，玩失踪，过了七天后才冒出来,1,2017-07-06 21:47:25,j***c,黑色,标准版,64GB,来自微信购物,金牌会员
5581,5581,HUAWEI Mate 9,卡！刚拿来当天，打开浏览器卡了20多秒，之后接电话有时候卡住，接不起来挂不掉！,1,2017-07-10 10:31:01,j***d,摩卡金,标准版,64GB,,钻石会员
5582,5582,HUAWEI Mate 9,用了半月了来，只能说一般般，耗电太快，深度用手机三四个小时没电，手机莫名发热，热到手机不能碰，致电客服让去售后服务店看看怎么回事，总得来说这手机这价格不值，一分给快递小哥,1,2017-07-10 09:02:46,世***花,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5583,5583,HUAWEI Mate 9,只能签收，不让验货。只能签收，不让验货。,1,2017-07-10 00:09:21,x***b,玛瑙红,标准版,64GB,,钻石会员
5584,5584,HUAWEI Mate 9,27号下的单，28号收到的货。今天9号，后摄像头突然就不能对焦了。。什么鬼？,1,2017-07-09 15:49:25,t***k,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5585,5585,HUAWEI Mate 9,"可以零分吗？一颗星觉得多了呢
我已经花了三个多小时和京东客服墨迹，不在意多花30分钟写一个评论。（你可以删，还有其他平台的）。
伴着对京东的信任，对华为的支持，在京东上入手了第八台华为手机了。当然，这次不一样，明知华有*，我还是选择了相信。入手了mate8.中了二等奖，这不是关键，关键是如下道来～
入手后，本着将信将疑，测试了一把读写，略感不好，有事。然后，进一步测试，存储芯片类型，最后定位到具体型号。我高估了华为的良心，不料，在打脸面前，依旧无敌。一个企业不要脸，还怕什么呢？狼性的华为，不要脸，怎么做民族的脸面。
看图，测速度，初步估计是ufs2.0的，最后定位是三星产的，明确指出，这货是2.0。京东客服，咬定青山，这货全部是2.1，不信你去验。问，具体型号，曰麒麟960，曰查无此信息。问，我要查完不是2.1怎么办？答，我们不回答*设性的问题。无限死循环～～～
对不起，是我不懂，不懂华为，不懂京东。
鄙人自认为不算无知到傻傻分不清，只是不料对手太无敌。
说点有用的，其实ufs2.0和2.1没有那么大差别，**消息，欺*消费，这是确实就像吃了苍蝇。退换货吧，要不对不起京东的金牌服务啊",1,2017-07-06 18:42:56,K***i,月光银,标准版,32GB,来自京东Android客户端,PLUS会员
5586,5586,HUAWEI Mate 9,质量太差，碎屏了,1,2017-07-06 15:38:25,z***a,玛瑙红,标准版,64GB,,钻石会员
5587,5587,HUAWEI Mate 9,发热   也不能说发热了  就是烫手！玩个**斗地主没开其他应用都能烫的我  不敢再玩  要重启机器   高t处理器都没这么发热  华为不是说处理器散热工序搞得好吗？？？  还有新买来差不多一个月就死机了两三次！  接朋友的微信都能卡住  这就是我爱国情怀买来的手机   图我也懒得传了 没心情,1,2017-07-05 22:33:11,1***p,托帕蓝,标准版,64GB,来自京东Android客户端,金牌会员
5588,5588,HUAWEI Mate 9,这个评价我是给京东的不是给这个手机的，这个手机我是给家人买的，用起来还可以就是有点大。我想评价下京东的服务，我半个小时前在京东自营买了小米6，用了十多天，wifi断流现象越来越严重，经常用着用着就连不上网了，于是我申请售后换货，申请同意后我送到京东服务站，他们说没贴膜可能会有划痕，让我重新申请，我重新申请了第二天给客服拍照看过之后，又送到了京东服务站，到今天五天了，我上京东上一看，显示还是让我送到服务站，我在线找客服，开始都是机器人应答，我输入找人工，然后让我选择咨询订单，选择完了就跳到机器人页面，无限循环，我都想骂人了。我给经常给我送货的京东快递员打电话，他说确实看见过一部手机，不过没发走，我把服务单号给他，他今晚帮我发走了，然后联系上京东配送的客服了，投诉了这个情况，为什么手机放在那里五天了没人管没人问，客服第一个说让我耐心等等，又换了一个，说您的心情我能理解，又换了一个说我尝试联系我们当地的人员，反馈一下，我说什么意思？他说让他们以后加强服务。我真是气死了！我急等着用手机，五天了放那里没人管，我不打电话就一直放你们那里！然后问客服就这种处理方式？之前那么信任京东，还推荐别人上京东,1,2017-07-05 22:26:04,麦***1,摩卡金,标准版,128GB,来自京东Android客户端,金牌会员
5589,5589,HUAWEI Mate 9,华为手机是好手机，京东的服务就得给差评了，自己提交订单时明明选择了白条十二期免息支付，中间因为派送员误会把我订单取消了，没有送货，后经过沟通派送员当天把货送过来了，但十二期免息没了，算下来多花403元，多次与客服沟通未能解决,1,2017-07-05 19:09:18,c***9,香槟金,标准版,128GB,来自京东Android客户端,金牌会员
5590,5590,HUAWEI Mate 9,没有google框架，很多软件装不了，真的不好办。估计三星在中国又要复苏了。,1,2017-07-09 10:23:27,a***n,黑色,标准版,64GB,,金牌会员
5591,5591,HUAWEI Mate 9,手机用起来非常烫，烫手，不知道是不是jia的。。,1,2017-07-09 09:22:10,j***r,黑色,标准版,64GB,,银牌会员
5592,5592,HUAWEI Mate 9,东西买得一波三折，下单时页面显示苍穹灰有货，下单后直接变为无货。不给京东客服打电话客服根本就没打算告知。和京东协调半天，根本做无用功，客服只知道不好意思啊，我出差在外才买次日到达，没办法，周末又回不了家。客服让我耐心等待，说给我打电话。最后还是我主动打电话，问我要求，我要求换个颜色或者从北京仓库调货，还是被拒绝。我问他解决方法，只告诉我耐心等待。还是同事告诉我可以退单从新下单有货的，省时间。赶紧退货，从新下单。第二天，京东客服打电话告诉我，你退货了，为什么？为毛啊，你们能解决问题，我值得多开两天宾馆么？一个客服刚打完电话说我补偿您1000京豆可以么，我问可以补偿我两天房费么？一会儿另一个客服说我给您500京豆作为这件事的补偿。我就服了，我管你要京豆了？都说得好像全部我的责任似的，我想你还是把我plus会费退给我吧。我觉得会员毛用没有。今天这一星是给客服的，一点不主动解决问题，我如果不问，估计今天还不会理我。,1,2017-07-08 20:01:27,b***8,月光银,标准版,32GB,来自京东Android客户端,PLUS会员
5593,5593,HUAWEI Mate 9,差评。6月19买的华为mate9，玛瑙红的，快递晚了一天就不说了，这用了没有一个月，就发现各种问题，手机左边界面很难点，而且出现我没动它自己就进入界面，甚至来电话我没动，自己不知道怎么就通了。我要点的取向定位没反应，旁边的手电筒按钮也没碰，自己就点的亮了。。。这才用了16天，就发现各种问题！感觉机子像是旧的，用过有问题被翻修的。以后不会再买了。,1,2017-07-05 14:55:26,杨***8,玛瑙红,标准版,64GB,,银牌会员
5594,5594,HUAWEI Mate 9,本来买vivox9的，后来改买这个，奔着5.9大屏来的，实际屏幕只有5.5，刚收到，外观丑，真心不值这个价格，其它用了体验后追评，不行退货，,1,2017-07-05 12:32:49,绿***8,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5595,5595,HUAWEI Mate 9,不知道为啥手机用一会特别热 很闹心,1,2017-07-05 11:33:30,s***k,黑色,标准版,128GB,来自京东Android客户端,金牌会员
5596,5596,HUAWEI Mate 9,手机买完客服态度立马就变 手机有问题 咨询一下 爱答不理的 这就是华为的服务态度 劝解大家换别的牌子手机吧 申请退货,1,2017-07-04 13:36:20,灲***胖,月光银,标准版,32GB,来自京东iPhone客户端,金牌会员
5597,5597,HUAWEI Mate 9,老发热，卡顿。买了一个月这个样子，有点郁闷。还没有我的荣耀8好用。,1,2017-07-05 10:16:29,9***号,黑色,标准版,64GB,来自京东Android客户端,PLUS会员
5598,5598,HUAWEI Mate 9,我一直都喜欢华为，但是这次让我大失所望，很不满意。4g运行内存只有3.6g有点坑，然后拍照的时候手机发热严重，让我很是苦恼，960处理器不怎么样玩王者荣耀都有点烫，作为三千党的手机有点亏，比较同价位的手机真心亏，我后悔了！其他的还好，就是拍照的时候发热严重实在是让我受不了?，本想支持国产，但是得有我支持的理由，不是我不爱国但是人家的手机就是好，唉，我只能说爱国没那么简单。不说了，说多了我也累，反正这手机让我很不满意。。。。,1,2017-07-05 07:03:50,1***p,托帕蓝,标准版,64GB,来自京东Android客户端,金牌会员
5599,5599,HUAWEI Mate 9,刚买的手机，玩个游戏就这样，以后怎么办，给个说法,1,2017-07-05 02:18:21,a***8,黑色,标准版,64GB,来自京东Android客户端,银牌会员
5600,5600,HUAWEI Mate 9,刚买没几天充电器插头坏了，恶心的手机，,1,2017-07-03 19:24:15,A***5,摩卡金,标准版,64GB,来自京东Android客户端,银牌会员
5601,5601,HUAWEI Mate 9,特别发热，客服还特别不负责任！反正这个店大欺客！只能说到这里了,1,2017-07-03 19:01:42,冥***医,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5602,5602,HUAWEI Mate 9,6.18想买蓝色一直无货，最后6.19下单，等两天不送货，取消订单，又下一个，终于第二天送到只有手机和充电宝，结果没过两天竟然同样价，还多送一个蓝牙耳机，所以说6.18不可信呀！！！！？,1,2017-07-03 10:14:21,j***0,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5603,5603,HUAWEI Mate 9,刚买到几天，不小心一摔，玻璃屏烂了，比苹果质量差好远（苹果6摔几次都没问题。）！,1,2017-07-02 20:57:20,j***7,月光银,标准版,32GB,来自京东iPhone客户端,PLUS会员
5604,5604,HUAWEI Mate 9,发货速度超级慢，客服服务态度极差，手机刚回来就降价了，差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评差评,1,2017-07-02 20:55:34,奖***嘉,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5605,5605,HUAWEI Mate 9,"大失所望！！！
1.屏幕拖影极为严重，缓慢滑动也会明显的出现；
2.电池续航能力非常一般，甚至于有点差。充满电也只能使用6个小时左右，我基本不玩游戏，不属于手机症重度患者；平时用的最多就是微信、今日头条；其它应用基本不用；
3.根本没有所谓的180天不卡顿，我才用11天已经出现三次异常卡顿（点击后没有反应，等了大概4s才有反应）；
4.今天居然出现了异常发烫情况，重点是我手机当时没有使用，后台程序只有个电话、记事本、计算器；非得关机后才能解决发热问题；
5.售后服务极差：我咨询华为官方的售后服务关于拖影的问题，回答就一句话：屏幕的问题，所有市场上屏幕都存在这个问题；（我来个去，我以前用的是华为荣耀6，很耐用，用了两年多，可是我从来没发现有拖影现象）
6.所谓的莱卡双摄有多厉害，我个人觉得跟苹果差了不少，尤其是动态捕捉，而且变焦时存在图像失真的情况且比较明显；
唯一让我欣慰的就是充电快！",1,2017-07-02 02:15:21,沈***5,香槟金,标准版,128GB,来自京东Android客户端,金牌会员
5606,5606,HUAWEI Mate 9,用了一个月，没有预想的那么好。经常反应迟钝，〈说好的18个月不卡顿在哪呢，不吹牛会死啊。吹得都能上天了〉电池发烫，喇叭音量调节到最大时，音质差得没法说。总之问题多。想购买者请慎重考虑,1,2017-07-04 19:39:16,x***8,摩卡金,标准版,64GB,来自微信购物,金牌会员
5607,5607,HUAWEI Mate 9,一颗星都不想给，买回来俩月摄像头就坏了，无法对焦，拍照模糊。申请售后修了一次，回来一点没有改善，又申请了第二次售后，换了摄像头。这质量真是无语。,1,2017-07-04 14:44:25,y***4,香槟金,标准版,64GB,来自京东Android客户端,钻石会员
5608,5608,HUAWEI Mate 9,没有想象中好，玩游戏发烫严重，比小米都烫，像素不是很好，而且还闪存，感觉是个翻新的，手机上还有一个很小的磕痕，第二次买华为了一次不如一次，手机没有星，一星给物流。,1,2017-07-02 18:34:04,6***9,托帕蓝,标准版,64GB,来自京东Android客户端,PLUS会员
5609,5609,HUAWEI Mate 9,买完没几天就降价，能退货吗？,1,2017-07-02 15:59:58,f***4,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5610,5610,HUAWEI Mate 9,刚买一个月，手机自己死机，自动重启后，开不了机了，质量太次了。,1,2017-07-02 09:06:38,依***1,黑色,标准版,128GB,来自京东Android客户端,钻石会员
5611,5611,HUAWEI Mate 9,一星都不想给，机子拿回来侧面的白边明显脏！有些黑，没什么大的毛病就懒得换了。让人气氛的是同样的价钱没过几天又送充电宝又送耳机！京东就是这样一点一点坑人的吗？失望了,1,2017-07-02 08:47:35,j***5,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5612,5612,HUAWEI Mate 9,说实话，手机我很喜欢，就是会发热！怎么处理,1,2017-07-01 23:06:40,N***W,月光银,标准版,32GB,来自微信购物,银牌会员
5613,5613,HUAWEI Mate 9,听说网友们已经把华为起诉了！干得漂亮！希望能胜诉！华为闪存就是忽悠消费者的！下次不会再买华为！,1,2017-07-01 23:02:35,j***z,黑色,标准版,128GB,来自京东Android客户端,PLUS会员
5614,5614,HUAWEI Mate 9,手机买回来使用一天卡槽有问题，到现在还没取走?我真后悔没有直接退货。京东售后人很热情，能力不够，继续这样耗着，你开心我也开心，看看别人怎么说,1,2017-07-01 23:00:12,l***p,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5615,5615,HUAWEI Mate 9,没有发票，客服问了两天，没有人回答。京东客服真不方便。,1,2017-06-30 20:42:56,a***y,香槟金,标准版,64GB,,银牌会员
5616,5616,HUAWEI Mate 9,京东配送实在太差。,1,2017-07-01 22:44:38,光***夫,月光银,标准版,32GB,,PLUS会员
5617,5617,HUAWEI Mate 9,新到手的m9，我说一下。首先后盖顶部有两处划痕。其次屏幕防爆膜上下边缘有脏手摸上去的黑泥，让这&ldquo;新机&rdquo;看上去有些恶心，联系客服没人理。这只是外观，机子的性能由于我时间紧还没来得及查验，等下次追评。,1,2017-06-30 13:37:33,w***0,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5618,5618,HUAWEI Mate 9,第一次碰到物流速度慢，本来是承诺第二天4点前送到，我从第二天下午2点就开始跟进送货的～物流及客服都说会当天送到，其中物流这边是承诺4点，客服说是当天多晚都会送，后来一直到下午6点前，我分别咨询物流及客服，客服居然说在找货，物流一直没有接电话，打到客服这边投诉，客服说只能等，最后打通物流电话，京东物流说把我的手机因为司机不小心又被退回上一个分拣中心去了，今天无法派送，也没有其它处理方式，就说等，最后致电京东客服，客服居然还说可以派送，我说你确定么，我刚才给物流电话，人家都说不能送了，然后她们说那就这样等，我说也要投诉这次失误的人，京东也不能给出处理，后面延误到第三天，我8点30打电话给客服，然后客服说预计11点到，我问你能确认么，确认了回个电话，但是客服也没有回，到11点然后还是没有收到手机，我再次电话客服，问实在不行我退货吧，不送就算了，最后手机还是送到了，但是京东到现在都没有回复及处理这个问题，这次购物太失败了，,1,2017-06-30 11:32:45,j***8,摩卡金,标准版,128GB,来自京东Android客户端,银牌会员
5619,5619,HUAWEI Mate 9,买来不到两星期，手机就无法读取sim卡。支持国货的心态买的，唉，受伤！,1,2017-06-30 10:53:05,j***a,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5620,5620,HUAWEI Mate 9,京东配合太差,1,2017-06-30 09:45:59,j***o,月光银,标准版,32GB,,银牌会员
5621,5621,HUAWEI Mate 9,我是六月六号买的，差评差评,1,2017-06-28 21:25:39,A***8,黑色,标准版,64GB,来自微信购物,金牌会员
5622,5622,HUAWEI Mate 9,国产手机还是有待改进，，拿着吧还可以，外观一般般，这个倒没关系，最主要是这个手机太容易发热了，，多玩一会就好热，电池去的特别快，早上出去，回来就没电了，，一天都用不了，，，哎，还卖这么贵，，，真是,1,2017-06-28 20:21:11,p***i,香槟金,标准版,128GB,,钻石会员
5623,5623,HUAWEI Mate 9,没有说的那么好啊，反应迟钝，有点卡，那还那么贵，3000多，一千多的功能都比这个好。想退,1,2017-06-28 16:50:36,j***k,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5624,5624,HUAWEI Mate 9,大兄弟，我好像没有找到发票么，买手机怎么可能没有发票，所以差评。,1,2017-06-28 13:22:21,j***p,香槟金,标准版,64GB,来自京东Android客户端,银牌会员
5625,5625,HUAWEI Mate 9,没有想象的好   老是卡顿,1,2017-07-01 17:39:54,l***9,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5626,5626,HUAWEI Mate 9,充电数据线是坏的。,1,2017-07-01 17:30:18,j***m,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5627,5627,HUAWEI Mate 9,手机用了刚刚用了一个月，开视频的时候就烫的不行，不敢用手去碰，开视频的时候摄像头有时候会打不开，你需要切换一下前后才能用，刚用了一个月就开始卡了！！！中间死机一次！！！！,1,2017-07-01 16:03:15,天***京,黑色,标准版,64GB,来自京东iPhone客户端,PLUS会员
5628,5628,HUAWEI Mate 9,卡曹是小卡槽。给极度差评，预装的系统，极度崩溃。老是有种系统被黑的体验。很多自带预装程序，不可以删除。通过绑定京东帐号，和硬件客户端，获取用户信息。体验很差。最失败的一次京东网上购物。以后购置京东大额分期商品 应该更谨慎。,1,2017-06-30 01:50:53,j***r,黑色,标准版,64GB,来自京东Android客户端,钻石会员
5629,5629,HUAWEI Mate 9,"手机我给好评。
但是对于服务我给差评，这是我购物体验最差的一次，物流最最最慢的一次，用了九天才拿到手里。
跟客服反应，客服从来就是无视的，发那么多信息一次都没回。一次都没回。。晕~",1,2017-06-28 12:50:34,j***s,月光银,标准版,32GB,来自京东Android客户端,钻石会员
5630,5630,HUAWEI Mate 9,21号就在杭州的货26号才送到我手中，是什么样的腊鸡物流才能做到这般让人恼火？你京东这种物流凭什么嘲笑天喵？猫居然还是敏感词我的天。问原因居然是天气关系，杭州是刮龙卷风了还是沙尘暴了要你五天时间？重复一遍，腊鸡物流,1,2017-06-28 12:42:03,j***e,黑色,标准版,64GB,来自京东Android客户端,银牌会员
5631,5631,HUAWEI Mate 9,差评！买个手机，那么大的盒子里面一点填充物都没有！快递运过来得颠成什么样？第一次知道华为手机这么送的,1,2017-06-27 20:19:34,镜***漾,摩卡金,标准版,64GB,来自京东Android客户端,银牌会员
5632,5632,HUAWEI Mate 9,手机很满意，最不满意的就是它略带欺诈意义的广告，打着明晃晃的12期免息的广告，那你就按免息的方式算啊，结果呢，怪自己眼瘸，没多看一眼就直接打白条付了款，华丽丽的多付了200多的利息，没有免息的政策，谁稀罕你的白条啊。既然承诺免息，那你白条支付时就应该自动减扣利息，打电话问客服，客服还怪你自己没看清，自己没选择，我晕。我很喜欢京东，也是京东的死忠粉。但是此次我对京东金融很失望，很失望。,1,2017-07-01 12:41:49,monkey_xixi,玛瑙红,标准版,64GB,来自京东Android客户端,钻石会员
5633,5633,HUAWEI Mate 9,手机品质很好 用的也好 快递也很好 但刚买就降价 还特么跳水那么多 恶心到家了 必须差评,1,2017-06-30 21:14:22,狐狸与石头,黑色,标准版,64GB,来自京东Android客户端,钻石会员
5634,5634,HUAWEI Mate 9,明明写着四日达，最后9天才到，可以接受，但看到外包装，再拆开，还没看到手机就彻底失望了，这个包装太简陋，还压坏了，好歹手机也是贵重物品，这样的包装和运输，失望之极，送的东西也一样没有，手机外包装没有京东封条&hellip;&hellip;唉&hellip;&hellip;,1,2017-06-30 01:47:20,j***0,黑色,标准版,128GB,来自京东Android客户端,钻石会员
5635,5635,HUAWEI Mate 9,没买几天就降价，还补不了差价，华为也就这样了，买贵了，再也不买华为了。不爽，客服态度也不好。。。,1,2017-06-28 12:10:14,3***9,摩卡金,标准版,64GB,来自京东Android客户端,金牌会员
5636,5636,HUAWEI Mate 9,"首先说手机，手机外形漂亮拿着手感好，开机使用后更是爱不惜手，画面细腻，系统快速流畅，完爆以前用的小米，这是我的第一台华为手机，从开机那一刻就觉得比小米好。
但是！上面的好只维持了一天！是一天！
第二天，因本人失误，手机和水相遇了，之后手机卒，享年1天。
我承认手机坏了本人不可推卸最大责任，但我也要吐槽一下华为的防水性能极差，差到极点，因为进水量是很少很少的，而且已经第一时间进行了处理，但都无力回天。最后找了外面修手机的和原厂的修理，修理价和手机全价接近，修理没有意义了。
Mate9 屏幕大属于大型的手机，掉地面和遇到水和各种外力侵害的几率非常的大！身型大，身板子脆，非常不合理。这样的手机就是一个小公主，活不久，用的时间不会长，这样对不起国民手机品牌！
3千块的手机，弱成这样子，非常不合理，心中堵得慌啊，一个月的工资，若手机这种灾害防御能力这么差的话，今天不坏，他日也会坏。那还买个卵啊。
这才第一次买华为，这还是我长这么大第一台这么贵的手机，以前最贵的才买了2300的HTC，很久了，上一台手机是小米4,1400元。
最后！衷心！衷心！衷心的希望！华为在以后新系列手机的制造上，能对手机对外在不可抗力的防御性有所加强！",1,2017-06-28 10:27:49,c***1,月光银,标准版,32GB,,金牌会员
5637,5637,HUAWEI Mate 9,三千六百块的东西送快递居然不打电话扔下就走了，有点责任心吗？京东是生意做的大不在乎对吗？温馨提示没有责任心就不要做服务行业。,1,2017-06-27 21:59:35,1***p,陶瓷白,标准版,64GB,来自京东iPhone客户端,金牌会员
5638,5638,HUAWEI Mate 9,我真的是无语，手机直接丢箱子里也不说，好歹也是几千的东西，现在京东是怎么了，消费者抬起来了，就无视我们了。心疼。我还买了一个华为荣耀9。就是不给我发货，问多了就叫我申请退货。也不给一个时间，就来一句她们会尽量发货，这就是你们恶劣的态度，看来要转粉了。1星都嫌多，不过你们也是无所谓。店大欺客,1,2017-06-27 18:00:16,伤***1,玛瑙红,标准版,64GB,来自京东iPhone客户端,PLUS会员
5639,5639,HUAWEI Mate 9,手机没拿到，就已经签收了瞎搞,1,2017-06-27 11:18:15,E***z,月光银,标准版,32GB,来自京东Android客户端,PLUS会员
5640,5640,HUAWEI Mate 9,收到货之后没有收到赠品充电宝，联系京东客服，说没有，但是下单的时候都是有的，也不知道该相信谁。,1,2017-06-27 11:11:16,卡***夫,月光银,标准版,32GB,,金牌会员
5641,5641,HUAWEI Mate 9,随便玩玩就发热，差评,1,2017-06-27 09:30:25,w***g,托帕蓝,标准版,64GB,来自京东Android客户端,PLUS会员
5642,5642,HUAWEI Mate 9,非常失望，第一次对京东所谓的骄傲的快递失望的不要不要了,1,2017-06-27 06:56:05,大***6,玛瑙红,标准版,64GB,来自京东iPhone客户端,钻石会员
5643,5643,HUAWEI Mate 9,快递员送货还可以，至于京东，对你说两句；老刘号称中国快递最后只有京东和顺丰，我想说用你京东的物流让中国的物流行业又倒退N年了，拍的时候重庆有货，显示第二天送达，最后付款了就从成都发，第二天到重庆，第三天下午约5点才送货。比价格没有优势，网上价格都差不多，比速度谁都比你强，都是发顺丰，第二天就会到。早晓得去S N自提还快些。,1,2017-06-25 20:55:39,w***8,香槟金,标准版,64GB,,金牌会员
5644,5644,HUAWEI Mate 9,手机里怎么有二月份下载的歌，这是不是要坑我，难道是反新机，这华为是要逆天啊,1,2017-06-29 18:52:55,请***_,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5645,5645,HUAWEI Mate 9,说好的有赠品怎么不送啊,1,2017-06-29 11:26:18,j***i,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5646,5646,HUAWEI Mate 9,手机用了一个星期，就有点反应延迟卡，玩游戏指纹识别区周围发烫,1,2017-06-27 20:22:07,j***m,月光银,标准版,32GB,来自京东Android客户端,银牌会员
5647,5647,HUAWEI Mate 9,手机不好，根本不值这个钱，经常卡顿，手机发烫?????,1,2017-06-27 05:08:25,x***8,月光银,标准版,32GB,来自京东Android客户端,金牌会员
5648,5648,HUAWEI Mate 9,发热严重，耗电快,1,2017-06-26 12:01:05,j***k,月光银,标准版,32GB,来自京东Android客户端,PLUS会员
5649,5649,HUAWEI Mate 9,六月初购买mate9性价比很高，比上市初期降价500元。经一段时间使用，感觉很满意，颜值，速度，拍照，功能都达到一流水准 ，越用越顺手。,1,2017-06-26 08:40:28,jd_1234471,月光银,标准版,32GB,来自京东iPad客户端,银牌会员
